Time,Position_N,Position_E,Position_D,Flight path angle,Heading angle,Total angle of attack,Bank angle,Ground speed,Lateral acceleration (command),Lateral acceleration (response),Bank angle (command),Bank angle (response),Drag force,Thrust force,Gravitational acceleration,Yaw,Pitch,Roll,Elevation,Azimuth
17.76,4612.570101,43.77558829,-2002.388068,-0.001751324,0.049379598,5.006880458,-0.27570687,260.0001586,0.94047119,0.940591821,-0.267702828,-0.27570687,102033.7375,102406.1612,9.813430361,0.025225169,5.005071018,-0.276762178,25.39185584,-0.640587166
17.77,4615.170101,43.77782671,-2002.387989,-0.001737379,0.049275577,5.006861014,-0.275127064,260.0001494,0.940468003,0.94058811,-0.267139798,-0.275127064,102033.7311,102406.3324,9.813430362,0.025172037,5.005065763,-0.27618015,25.40088822,-0.640575301
17.78,4617.770102,43.78006041,-2002.38791,-0.001723517,0.049171775,5.006841648,-0.274548472,260.0001404,0.94046483,0.940584413,-0.266577948,-0.274548472,102033.7248,102406.5024,9.813430362,0.025119018,5.005060503,-0.275599341,25.40992825,-0.640564171
17.79,4620.370102,43.7822894,-2002.387833,-0.001709736,0.049068192,5.006822359,-0.273971093,260.0001314,0.940461672,0.940580732,-0.266017275,-0.273971093,102033.7186,102406.6712,9.813430362,0.02506611,5.005055238,-0.27501975,25.41897595,-0.640553777
17.8,4622.970102,43.7845137,-2002.387755,-0.001696036,0.048964827,5.006803148,-0.273394925,260.0001225,0.940458527,0.940577066,-0.265457778,-0.273394925,102033.7124,102406.8389,9.813430362,0.025013313,5.005049968,-0.274441374,25.42803132,-0.640544117
17.81,4625.570103,43.78673331,-2002.387679,-0.001682417,0.048861679,5.006784015,-0.272819964,260.0001137,0.940455397,0.940573415,-0.264899454,-0.272819964,102033.7063,102407.0053,9.813430363,0.024960628,5.005044695,-0.27386421,25.43709438,-0.640535192
17.82,4628.170103,43.78894825,-2002.387603,-0.001668878,0.04875875,5.00676496,-0.272246207,260.000105,0.940452282,0.94056978,-0.2643423,-0.272246207,102033.7002,102407.1707,9.813430363,0.024908054,5.005039417,-0.273288255,25.44616513,-0.640527
17.83,4630.770103,43.79115852,-2002.387527,-0.00165542,0.048656037,5.006745982,-0.271673654,260.0000964,0.940449181,0.940566159,-0.263786314,-0.271673654,102033.6942,102407.3349,9.813430363,0.024855591,5.005034135,-0.272713508,25.45524359,-0.640519541
17.84,4633.370103,43.79336414,-2002.387452,-0.001642042,0.04855354,5.006727081,-0.2711023,260.0000879,0.940446094,0.940562554,-0.263231494,-0.2711023,102033.6883,102407.4979,9.813430363,0.024803238,5.00502885,-0.272139966,25.46432976,-0.640512815
17.85,4635.970103,43.7955651,-2002.387378,-0.001628743,0.048451259,5.006708258,-0.270532144,260.0000794,0.940443021,0.940558964,-0.262677837,-0.270532144,102033.6824,102407.6598,9.813430363,0.024750995,5.005023562,-0.271567625,25.47342365,-0.64050682
17.86,4638.570102,43.79776144,-2002.387305,-0.001615524,0.048349194,5.006689512,-0.269963183,260.0000711,0.940439962,0.940555389,-0.26212534,-0.269963183,102033.6767,102407.8205,9.813430364,0.024698862,5.005018271,-0.270996484,25.48252527,-0.640501557
17.87,4641.170102,43.79995314,-2002.387232,-0.001602383,0.048247344,5.006670843,-0.269395415,260.0000628,0.940436917,0.940551829,-0.261574002,-0.269395415,102033.6709,102407.9802,9.813430364,0.024646839,5.005012977,-0.27042654,25.49163464,-0.640497025
17.88,4643.770102,43.80214023,-2002.387159,-0.001589322,0.048145708,5.006652251,-0.268828837,260.0000547,0.940433887,0.940548284,-0.26102382,-0.268828837,102033.6653,102408.1387,9.813430364,0.024594926,5.00500768,-0.269857791,25.50075176,-0.640493223
17.89,4646.370101,43.80432271,-2002.387087,-0.001576338,0.048044287,5.006633737,-0.268263446,260.0000466,0.940430871,0.940544755,-0.260474791,-0.268263446,102033.6597,102408.2961,9.813430364,0.024543122,5.005002381,-0.269290234,25.50987665,-0.64049015
17.9,4648.970101,43.80650059,-2002.387016,-0.001563432,0.047943079,5.006615299,-0.267699241,260.0000386,0.940427868,0.94054124,-0.259926913,-0.267699241,102033.6541,102408.4524,9.813430365,0.024491428,5.004997081,-0.268723867,25.5190093,-0.640487807
17.91,4651.5701,43.80867389,-2002.386945,-0.001550604,0.047842084,5.006596938,-0.267136218,260.0000307,0.94042488,0.94053774,-0.259380184,-0.267136218,102033.6487,102408.6075,9.813430365,0.024439842,5.004991778,-0.268158687,25.52814974,-0.640486193
17.92,4654.1701,43.81084261,-2002.386875,-0.001537853,0.047741302,5.006578654,-0.266574375,260.0000229,0.940421906,0.940534255,-0.258834601,-0.266574375,102033.6432,102408.7616,9.813430365,0.024388365,5.004986475,-0.267594692,25.53729797,-0.640485306
17.93,4656.770099,43.81300676,-2002.386806,-0.001525179,0.047640733,5.006560446,-0.26601371,260.0000152,0.940418945,0.940530786,-0.258290162,-0.26601371,102033.6379,102408.9146,9.813430365,0.024336996,5.004981169,-0.267031879,25.546454,-0.640485148
